# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,
# Mon Aug 26 11:19:54 2024,,,,,,,,,,,,
id,name,host,numStars,numPlanets,discoveryMethod,discYear,discFacility,controv_flag,mass,temperatureStar,metalRatio,releasedate
202,BD-06 1339 b,BD-06 1339,1,2,Radial Velocity,2013,La Silla Observatory,1,130.000,4324.00,[Fe/H],2014-05-14
203,BD-06 1339 c,BD-06 1339,1,2,Radial Velocity,2013,La Silla Observatory,0,800.000,4324.00,[Fe/H],2014-05-14
204,BD-08 2823 b,BD-08 2823,1,2,Radial Velocity,2009,La Silla Observatory,0,210.000,4746.00,[Fe/H],2014-05-14
205,BD-08 2823 b,BD-08 2823,1,2,Radial Velocity,2009,La Silla Observatory,0,317.830,4816.00,[Fe/H],2018-09-06
206,BD-08 2823 c,BD-08 2823,1,2,Radial Velocity,2009,La Silla Observatory,0,1.000.000,4746.00,[Fe/H],2014-05-14
207,BD-10 3166 b,BD-10 3166,1,1,Radial Velocity,2000,W. M. Keck Observatory,0,540.308,5382.64,[Fe/H],2022-05-09
208,BD-10 3166 b,BD-10 3166,1,1,Radial Velocity,2000,W. M. Keck Observatory,0,953.000,5400.00,[Fe/H],2014-08-27
209,BD-10 3166 b,BD-10 3166,1,1,Radial Velocity,2000,W. M. Keck Observatory,0,2.224.810,5393.00,[Fe/H],2018-09-06
210,BD-10 3166 b,BD-10 3166,1,1,Radial Velocity,2000,W. M. Keck Observatory,0,1.239.500,5393.00,[Fe/H],2014-08-27
211,BD-11 4672 b,BD-11 4672,1,2,Radial Velocity,2014,La Silla Observatory,0,1.589.000,4475.00,[Fe/H],2015-01-08
212,BD-11 4672 b,BD-11 4672,1,2,Radial Velocity,2014,La Silla Observatory,0,1.589.150,4550.00,[Fe/H],2020-07-23
213,BD-11 4672 c,BD-11 4672,1,2,Radial Velocity,2020,Roque de los Muchachos Observatory,0,297.000,4550.00,[Fe/H],2020-07-23
214,BD-13 2130 b,BD-13 2130,1,1,Radial Velocity,2007,La Silla Observatory,0,144.930.480,4545.00,[Fe/H],2018-09-06
215,BD-13 2130 b,BD-13 2130,1,1,Radial Velocity,2007,La Silla Observatory,0,-1,-1,*,2015-05-14
216,BD-14 3065 b,BD-14 3065 A,3,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),0,29.000.000,6935.00,[Fe/H],2024-06-25
217,BD-14 3065 b,BD-14 3065 A,3,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),0,-1,6736.90,*,2024-03-25
218,BD-17 63 b,BD-17 63,1,1,Radial Velocity,2008,La Silla Observatory,0,3.814.000,4714.00,[Fe/H],2014-05-14
219,BD-17 63 b,BD-17 63,1,1,Radial Velocity,2008,La Silla Observatory,0,36.868.280,4665.00,[Fe/H],2018-09-06
220,BD-210397 b,BD-210397,1,2,Radial Velocity,2023,La Silla Observatory,0,3.100.000,4051.00,[Fe/H],2023-06-27
221,BD-210397 c,BD-210397,1,2,Radial Velocity,2023,La Silla Observatory,0,48.500.000,4051.00,[Fe/H],2023-06-27
222,BD-210397 c,BD-210397,1,2,Radial Velocity,2023,La Silla Observatory,0,19.069.704,-1,*,2023-09-05
223,CD Cet b,CD Cet,1,1,Radial Velocity,2020,Calar Alto Observatory,0,42.000,3130.00,[Fe/H],2021-11-02
224,CFBDSIR J145829+101343 b,CFBDSIR J145829+101343,1,1,Imaging,2011,W. M. Keck Observatory,0,143.020.000,580.50,*,2014-05-14
225,CFHTWIR-Oph 98 b,CFHTWIR-Oph 98 A,1,1,Imaging,2021,Hubble Space Telescope,0,22.247.988,2320.00,*,2021-05-17
226,CHXR 73 b,CHXR 73,1,1,Imaging,2006,Hubble Space Telescope,0,266.299.100,-1,*,2014-05-14
227,CI Tau c,CI Tau,1,1,Radial Velocity,2024,Multiple Observatories,0,9.534.852,-1,*,2024-04-05
228,COCONUTS-2 b,COCONUTS-2 A,1,1,Imaging,2021,NASA Infrared Telescope Facility (IRTF),0,47.674.261,3406.00,[Fe/H],2021-08-16
229,CT Cha b,CT Cha,1,1,Imaging,2007,Paranal Observatory,0,190.700.000,-1,*,2014-05-14
230,CoRoT-1 b,CoRoT-1,1,1,Transit,2008,CoRoT,0,-1,5950.00,*,2022-08-08
231,CoRoT-1 b,CoRoT-1,1,1,Transit,2008,CoRoT,0,3.814.000,5950.00,[M/H],2014-05-14
232,CoRoT-1 b,CoRoT-1,1,1,Transit,2008,CoRoT,0,3.178.300,5950.00,[Fe/H],2016-01-14
233,CoRoT-1 b,CoRoT-1,1,1,Transit,2008,CoRoT,0,3.178.300,6298.00,*,2019-03-21
234,CoRoT-1 b,CoRoT-1,1,1,Transit,2008,CoRoT,0,2.224.810,5950.00,*,2019-10-24
235,CoRoT-1 b,CoRoT-1,1,1,Transit,2008,CoRoT,0,-1,-1,*,2022-10-18
236,CoRoT-1 b,CoRoT-1,1,1,Transit,2008,CoRoT,0,5.403.110,5950.00,[Fe/H],2016-03-31
237,CoRoT-10 b,CoRoT-10,1,1,Transit,2010,CoRoT,0,4.449.620,5075.00,*,2019-03-21
238,CoRoT-10 b,CoRoT-10,1,1,Transit,2010,CoRoT,0,4.767.450,5075.00,[Fe/H],2016-01-14
239,CoRoT-10 b,CoRoT-10,1,1,Transit,2010,CoRoT,0,5.085.000,5075.00,[Fe/H],2014-05-14
240,CoRoT-11 b,CoRoT-11,1,1,Transit,2010,CoRoT,0,10.806.000,6440.00,[Fe/H],2014-05-14
241,CoRoT-11 b,CoRoT-11,1,1,Transit,2010,CoRoT,0,12.395.370,6440.00,[Fe/H],2016-01-14
242,CoRoT-11 b,CoRoT-11,1,1,Transit,2010,CoRoT,0,8.581.410,-1,*,2019-10-24
243,CoRoT-11 b,CoRoT-11,1,1,Transit,2010,CoRoT,0,-1,6440.00,[Fe/H],2024-03-04
244,CoRoT-11 b,CoRoT-11,1,1,Transit,2010,CoRoT,0,-1,6343.00,[Fe/H],2014-08-21
245,CoRoT-11 b,CoRoT-11,1,1,Transit,2010,CoRoT,0,18.751.970,6440.00,[Fe/H],2019-03-21
246,CoRoT-12 b,CoRoT-12,1,1,Transit,2010,CoRoT,0,2.574.423,-1,*,2019-10-10
247,CoRoT-12 b,CoRoT-12,1,1,Transit,2010,CoRoT,0,-1,5675.00,*,2022-08-08
248,CoRoT-12 b,CoRoT-12,1,1,Transit,2010,CoRoT,0,2.256.593,5675.00,*,2019-03-21
249,CoRoT-12 b,CoRoT-12,1,1,Transit,2010,CoRoT,0,-1,5675.00,[Fe/H],2022-05-03
250,CoRoT-12 b,CoRoT-12,1,1,Transit,2010,CoRoT,0,2.224.700,5675.00,[Fe/H],2014-05-14
251,CoRoT-12 b,CoRoT-12,1,1,Transit,2010,CoRoT,0,2.510.857,5675.00,[Fe/H],2016-01-14
252,CoRoT-13 b,CoRoT-13,1,1,Transit,2010,CoRoT,0,-1,5945.00,[Fe/H],2022-05-03
253,CoRoT-13 b,CoRoT-13,1,1,Transit,2010,CoRoT,0,2.097.600,5945.00,[Fe/H],2014-05-14
254,CoRoT-13 b,CoRoT-13,1,1,Transit,2010,CoRoT,0,3.051.168,5945.00,[Fe/H],2016-01-14
255,CoRoT-13 b,CoRoT-13,1,1,Transit,2010,CoRoT,0,-1,5945.00,*,2022-08-09
256,CoRoT-13 b,CoRoT-13,1,1,Transit,2010,CoRoT,0,2.320.159,5945.00,*,2019-03-21
257,CoRoT-14 b,CoRoT-14,1,1,Transit,2010,CoRoT,0,15.891.500,6035.00,[Fe/H],2016-01-14
258,CoRoT-14 b,CoRoT-14,1,1,Transit,2010,CoRoT,0,14.938.010,6040.00,*,2019-03-21
259,CoRoT-14 b,CoRoT-14,1,1,Transit,2010,CoRoT,0,19.070.000,6035.00,[Fe/H],2014-05-14
260,CoRoT-16 b,CoRoT-16,1,1,Transit,2011,CoRoT,0,3.114.734,5650.00,*,2019-03-21
261,CoRoT-16 b,CoRoT-16,1,1,Transit,2011,CoRoT,0,2.701.400,5650.00,[M/H],2014-05-14
262,CoRoT-17 b,CoRoT-17,1,1,Transit,2011,CoRoT,0,9.534.000,5740.00,[Fe/H],2014-05-14
263,CoRoT-17 b,CoRoT-17,1,1,Transit,2011,CoRoT,0,8.263.580,5740.00,[Fe/H],2016-01-14
264,CoRoT-17 b,CoRoT-17,1,1,Transit,2011,CoRoT,0,8.581.410,5740.00,*,2019-03-21
265,CoRoT-18 b,CoRoT-18,1,1,Transit,2011,CoRoT,0,-1,5440.00,[Fe/H],2022-05-03
266,CoRoT-18 b,CoRoT-18,1,1,Transit,2011,CoRoT,0,6.038.770,-1,*,2019-10-10
267,CoRoT-18 b,CoRoT-18,1,1,Transit,2011,CoRoT,0,-1,5440.00,*,2022-08-09
268,CoRoT-18 b,CoRoT-18,1,1,Transit,2011,CoRoT,0,12.077.540,5440.00,[Fe/H],2019-03-21
269,CoRoT-18 b,CoRoT-18,1,1,Transit,2011,CoRoT,0,5.403.110,5440.00,[Fe/H],2016-01-14
270,CoRoT-18 b,CoRoT-18,1,1,Transit,2011,CoRoT,0,12.077.000,5440.00,[Fe/H],2014-05-14
271,CoRoT-19 b,CoRoT-19,1,1,Transit,2011,CoRoT,0,2.955.819,6090.00,[Fe/H],2016-01-14
272,CoRoT-19 b,CoRoT-19,1,1,Transit,2011,CoRoT,0,-1,6090.00,[Fe/H],2024-03-04
273,CoRoT-19 b,CoRoT-19,1,1,Transit,2011,CoRoT,0,1.907.000,6090.00,[Fe/H],2014-05-14
274,CoRoT-19 b,CoRoT-19,1,1,Transit,2011,CoRoT,0,-1,6090.00,*,2022-08-08
275,CoRoT-19 b,CoRoT-19,1,1,Transit,2011,CoRoT,0,2.288.376,6090.00,[Fe/H],2019-03-21
276,CoRoT-19 b,CoRoT-19,1,1,Transit,2011,CoRoT,0,-1,6090.00,[Fe/H],2022-05-03
277,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,5.085.100,-1,*,2014-05-16
278,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,5.085.280,5625.00,[Fe/H],2019-11-07
279,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,6.038.770,5625.00,*,2019-03-21
280,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,-1,5529.00,*,2022-10-03
281,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,5.085.280,5598.00,[Fe/H],2016-01-14
282,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,-1,5696.00,[Fe/H],2022-01-24
283,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,6.992.000,5625.00,*,2014-05-14
284,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,5.085.280,5696.00,[Fe/H],2016-01-14
285,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,-1,5529.00,[M/H],2015-10-22
286,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,-1,5575.00,[Fe/H],2016-08-18
287,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,-1,-1,*,2022-10-18
288,CoRoT-2 b,CoRoT-2,2,1,Transit,2008,CoRoT,0,-1,5696.00,[Fe/H],2024-03-04
289,CoRoT-20 b,CoRoT-20,1,2,Transit,2011,CoRoT,0,11.441.880,-1,*,2019-10-10
290,CoRoT-20 b,CoRoT-20,1,2,Transit,2011,CoRoT,0,7.310.000,5880.00,[Fe/H],2014-05-14
291,CoRoT-20 b,CoRoT-20,1,2,Transit,2011,CoRoT,0,11.441.880,5880.00,[Fe/H],2016-01-14
292,CoRoT-20 b,CoRoT-20,1,2,Transit,2011,CoRoT,0,-1,5880.00,*,2022-08-08
293,CoRoT-20 b,CoRoT-20,1,2,Transit,2011,CoRoT,0,6.356.600,-1,*,2018-07-19
294,CoRoT-20 b,CoRoT-20,1,2,Transit,2011,CoRoT,0,8.263.580,5880.00,*,2019-03-21
295,CoRoT-20 c,CoRoT-20,1,2,Radial Velocity,2018,Multiple Observatories,0,31.783.000,-1,*,2018-07-19
296,CoRoT-21 b,CoRoT-21,1,1,Transit,2012,CoRoT,0,9.852.730,6200.00,[Fe/H],2018-12-06
297,CoRoT-21 b,CoRoT-21,1,1,Transit,2012,CoRoT,0,17.798.480,6200.00,*,2019-03-21
298,CoRoT-22 b,CoRoT-22,1,1,Transit,2014,CoRoT,0,1.400.000,5939.00,[Fe/H],2014-08-21
299,CoRoT-23 b,CoRoT-23,1,1,Transit,2011,CoRoT,0,10.170.560,5900.00,[Fe/H],2016-01-14
300,CoRoT-23 b,CoRoT-23,1,1,Transit,2011,CoRoT,0,9.530.000,5900.00,[Fe/H],2014-05-14
301,CoRoT-23 b,CoRoT-23,1,1,Transit,2011,CoRoT,0,10.488.390,5900.00,*,2019-03-21
302,CoRoT-24 b,CoRoT-24,1,2,Transit,2014,CoRoT,0,-1,4950.00,[Fe/H],2018-05-31
303,CoRoT-24 c,CoRoT-24,1,2,Transit,2014,CoRoT,0,1.100.000,4950.00,[Fe/H],2014-06-11
304,CoRoT-25 b,CoRoT-25,1,1,Transit,2013,CoRoT,0,1.271.000,6040.00,[Fe/H],2014-05-14
305,CoRoT-25 b,CoRoT-25,1,1,Transit,2013,CoRoT,0,1.938.763,6040.00,[Fe/H],2019-03-21
306,CoRoT-26 b,CoRoT-26,1,1,Transit,2013,CoRoT,0,1.589.000,5590.00,[Fe/H],2014-05-14
307,CoRoT-26 b,CoRoT-26,1,1,Transit,2013,CoRoT,0,6.356.600,5590.00,*,2019-03-21
308,CoRoT-27 b,CoRoT-27,1,1,Transit,2014,CoRoT,0,17.480.000,5900.00,[M/H],2014-05-14
309,CoRoT-27 b,CoRoT-27,1,1,Transit,2014,CoRoT,0,25.744.230,5900.00,[Fe/H],2019-03-21
310,CoRoT-28 b,CoRoT-28,1,1,Transit,2015,CoRoT,0,1.779.848,5150.00,*,2019-03-21
311,CoRoT-28 b,CoRoT-28,1,1,Transit,2015,CoRoT,0,2.765.121,5150.00,[Fe/H],2015-04-16
312,CoRoT-29 b,CoRoT-29,1,1,Transit,2015,CoRoT,0,6.356.600,5260.00,[Fe/H],2015-04-16
313,CoRoT-29 b,CoRoT-29,1,1,Transit,2015,CoRoT,0,-1,5268.00,*,2016-02-25
314,CoRoT-29 b,CoRoT-29,1,1,Transit,2015,CoRoT,0,4.131.790,5260.00,*,2019-03-21
315,CoRoT-3 b,CoRoT-3,1,1,Transit,2008,CoRoT,0,26.062.060,-1,*,2023-03-15
316,CoRoT-3 b,CoRoT-3,1,1,Transit,2008,CoRoT,0,-1,6558.00,[Fe/H],2014-08-21
317,CoRoT-3 b,CoRoT-3,1,1,Transit,2008,CoRoT,0,22.248.100,6740.00,[Fe/H],2023-03-15
318,CoRoT-3 b,CoRoT-3,1,1,Transit,2008,CoRoT,0,30.511.680,6740.00,[Fe/H],2019-03-21
319,CoRoT-3 b,CoRoT-3,1,1,Transit,2008,CoRoT,0,31.780.000,6740.00,*,2014-05-14
320,CoRoT-30 b,CoRoT-30,1,1,Transit,2020,CoRoT,0,6.992.260,5650.00,[Fe/H],2020-04-16
321,CoRoT-31 b,CoRoT-31,1,1,Transit,2020,CoRoT,0,10.806.220,5700.00,[Fe/H],2020-04-16
322,CoRoT-35 b,CoRoT-35,1,1,Transit,2022,CoRoT,0,11.759.651,6390.00,[Fe/H],2022-08-01
323,CoRoT-36 b,CoRoT-36,1,1,Transit,2022,CoRoT,0,14.937.935,6730.00,[Fe/H],2022-08-01
324,CoRoT-4 b,CoRoT-4,1,1,Transit,2008,CoRoT,0,2.256.593,6190.00,*,2019-03-21
325,CoRoT-4 b,CoRoT-4,1,1,Transit,2008,CoRoT,0,2.543.000,6190.00,*,2014-05-14
326,CoRoT-4 b,CoRoT-4,1,1,Transit,2008,CoRoT,0,-1,6190.00,*,2022-08-08
327,CoRoT-4 b,CoRoT-4,1,1,Transit,2008,CoRoT,0,2.288.376,6190.00,[Fe/H],2016-01-14
328,CoRoT-5 b,CoRoT-5,1,1,Transit,2009,CoRoT,0,1.843.414,6100.00,[Fe/H],2016-01-14
329,CoRoT-5 b,CoRoT-5,1,1,Transit,2009,CoRoT,0,-1,6100.00,*,2022-08-08
330,CoRoT-5 b,CoRoT-5,1,1,Transit,2009,CoRoT,0,1.493.700,6100.00,[M/H],2014-05-14
331,CoRoT-5 b,CoRoT-5,1,1,Transit,2009,CoRoT,0,1.684.499,-1,*,2019-10-10
332,CoRoT-5 b,CoRoT-5,1,1,Transit,2009,CoRoT,0,1.112.405,6100.00,[Fe/H],2019-03-21
333,CoRoT-5 b,CoRoT-5,1,1,Transit,2009,CoRoT,0,-1,-1,*,2022-10-18
334,CoRoT-6 b,CoRoT-6,1,1,Transit,2009,CoRoT,0,10.806.000,6090.00,[Fe/H],2014-05-14
335,CoRoT-6 b,CoRoT-6,1,1,Transit,2009,CoRoT,0,10.806.220,6090.00,[Fe/H],2016-01-14
336,CoRoT-6 b,CoRoT-6,1,1,Transit,2009,CoRoT,0,8.899.240,6090.00,[Fe/H],2019-03-21
337,CoRoT-6 b,CoRoT-6,1,1,Transit,2009,CoRoT,0,-1,-1,*,2022-10-18
338,CoRoT-7 b,CoRoT-7,1,3,Transit,2009,CoRoT,0,95.000,5256.00,[M/H],2015-03-05
339,CoRoT-7 b,CoRoT-7,1,3,Transit,2009,CoRoT,0,80.000,5256.00,[M/H],2015-09-10
340,CoRoT-7 b,CoRoT-7,1,3,Transit,2009,CoRoT,0,101.982,5275.00,[Fe/H],2020-11-19
341,CoRoT-7 b,CoRoT-7,1,3,Transit,2009,CoRoT,0,65.300,5250.00,*,2022-07-18
342,CoRoT-7 b,CoRoT-7,1,3,Transit,2009,CoRoT,0,-1,5275.00,[M/H],2015-03-05
343,CoRoT-7 b,CoRoT-7,1,3,Transit,2009,CoRoT,0,86.000,5259.00,[Fe/H],2015-03-05
344,CoRoT-7 b,CoRoT-7,1,3,Transit,2009,CoRoT,0,158.915,5250.00,[Fe/H],2016-01-14
345,CoRoT-7 b,CoRoT-7,1,3,Transit,2009,CoRoT,0,110.000,5313.00,[Fe/H],2019-08-29
346,CoRoT-7 c,CoRoT-7,1,3,Radial Velocity,2009,CoRoT,0,108.000,5256.00,[M/H],2014-07-09
347,CoRoT-7 c,CoRoT-7,1,3,Radial Velocity,2009,CoRoT,0,68.900,5250.00,*,2022-08-01
348,CoRoT-7 c,CoRoT-7,1,3,Radial Velocity,2009,CoRoT,0,90.000,5256.00,[M/H],2015-09-10
349,CoRoT-7 d,CoRoT-7,1,3,Radial Velocity,2022,La Silla Observatory,0,255.200,5250.00,*,2022-08-16
350,CoRoT-8 b,CoRoT-8,1,1,Transit,2010,CoRoT,0,1.144.188,5080.00,[Fe/H],2016-01-14
351,CoRoT-8 b,CoRoT-8,1,1,Transit,2010,CoRoT,0,953.000,5080.00,[M/H],2014-05-14
352,CoRoT-8 b,CoRoT-8,1,1,Transit,2010,CoRoT,0,1.048.839,5080.00,*,2019-03-21
353,CoRoT-8 b,CoRoT-8,1,1,Transit,2010,CoRoT,0,1.080.622,-1,*,2019-10-10
354,CoRoT-9 b,CoRoT-9,2,1,Transit,2009,CoRoT,0,1.589.150,5625.00,[Fe/H],2017-12-14
355,CoRoT-9 b,CoRoT-9,2,1,Transit,2009,CoRoT,0,-1,-1,*,2022-10-18
356,CoRoT-9 b,CoRoT-9,2,1,Transit,2009,CoRoT,0,2.637.989,5625.00,[Fe/H],2016-01-14
357,CoRoT-9 b,CoRoT-9,2,1,Transit,2009,CoRoT,0,1.779.848,5625.00,[Fe/H],2019-03-21
358,CoRoT-9 b,CoRoT-9,2,1,Transit,2009,CoRoT,0,2.225.000,5625.00,[M/H],2014-05-14
359,CoRoTID 223977153 b,CoRoTID 223977153,1,1,Transit,2017,CoRoT,0,3.178.300,5970.00,[Fe/H],2017-09-15
360,CoRoTID 223977153 b,CoRoTID 223977153,1,1,Transit,2017,CoRoT,0,-1,5970.00,[Fe/H],2022-05-03
361,DE CVn b,DE CVn,2,1,Eclipse Timing Variations,2018,Multiple Facilities,0,95.581.833,-1,*,2019-07-11
362,DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,1,1,Astrometry,2013,Paranal Observatory,0,60.385.000,-1,*,2014-05-14
363,DH Tau b,DH Tau,1,1,Imaging,2004,Subaru Telescope,0,95.349.000,4371.00,*,2016-02-25
364,DH Tau b,DH Tau,1,1,Imaging,2004,Subaru Telescope,0,317.800.000,-1,*,2014-05-14
365,DMPP-1 b,DMPP-1,1,4,Radial Velocity,2019,La Silla Observatory,0,116.000,6196.00,*,2020-01-30
366,DMPP-1 c,DMPP-1,1,4,Radial Velocity,2019,La Silla Observatory,0,53.000,6196.00,*,2020-01-30
367,DMPP-1 d,DMPP-1,1,4,Radial Velocity,2019,La Silla Observatory,0,38.000,6196.00,*,2020-01-30
368,DMPP-1 e,DMPP-1,1,4,Radial Velocity,2019,La Silla Observatory,0,66.000,6196.00,*,2020-01-30
369,DMPP-2 b,DMPP-2,1,1,Radial Velocity,2019,Multiple Facilities,0,953.490,6500.00,*,2020-01-30
370,DMPP-3 A b,DMPP-3 A,2,1,Radial Velocity,2019,La Silla Observatory,0,35.000,5138.00,[Fe/H],2020-01-30
371,DMPP-3 A b,DMPP-3 A,2,1,Radial Velocity,2019,La Silla Observatory,0,35.000,-1,*,2020-01-30
372,DMPP-4 b,DMPP-4,1,1,Radial Velocity,2023,Multiple Observatories,0,180.000,6400.00,[Fe/H],2023-08-07
373,DP Leo b,DP Leo,2,1,Eclipse Timing Variations,2009,Yunnan Astronomical Observatory,0,18.433.363,-1,*,2014-05-16
374,DP Leo b,DP Leo,2,1,Eclipse Timing Variations,2009,Yunnan Astronomical Observatory,0,14.937.000,-1,*,2014-05-14
375,DS Tuc A b,DS Tuc A,2,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0,-1,5542.00,[Fe/H],2019-08-15
376,DS Tuc A b,DS Tuc A,2,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0,-1,5428.00,*,2019-07-11
377,DS Tuc A b,DS Tuc A,2,1,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),0,-1,5414.00,*,2022-08-09
378,EPIC 201170410.02,EPIC 201170410,1,1,Transit,2020,K2,0,-1,3648.00,[Fe/H],2020-11-19
379,EPIC 201238110 b,EPIC 201238110,1,1,Transit,2019,K2,0,-1,-1,*,2019-09-05
380,EPIC 201238110 b,EPIC 201238110,1,1,Transit,2019,K2,0,-1,-1,*,2019-06-13
381,EPIC 201427007 b,EPIC 201427007,1,1,Transit,2021,K2,0,-1,5633.00,[Fe/H],2021-10-25
382,EPIC 201497682 b,EPIC 201497682,1,1,Transit,2019,K2,0,-1,-1,*,2019-06-13
383,EPIC 201595106 b,EPIC 201595106,1,1,Transit,2021,K2,0,-1,5711.17,[M/H],2018-08-02
384,EPIC 201595106 b,EPIC 201595106,1,1,Transit,2021,K2,0,-1,5705.00,[Fe/H],2018-02-15
385,EPIC 201595106 b,EPIC 201595106,1,1,Transit,2021,K2,0,-1,5820.00,[Fe/H],2021-10-25
386,EPIC 201615463 c,K2-166,1,2,Transit,2019,K2,0,-1,-1,*,2019-06-13
387,EPIC 201754305 d,K2-16,1,3,Transit,2019,K2,0,-1,-1,*,2019-06-13
388,EPIC 201757695.02,EPIC 201757695,1,1,Transit,2020,K2,0,-1,4520.00,[Fe/H],2020-11-19
389,EPIC 201833600 c,K2-50,1,2,Transit,2019,K2,0,-1,-1,*,2019-06-13
390,EPIC 201833600 c,K2-50,1,2,Transit,2019,K2,0,-1,-1,*,2019-09-05
391,EPIC 201841433 b,EPIC 201841433,1,1,Transit,2019,K2,0,-1,5053.00,[Fe/H],2020-11-19
392,EPIC 201841433 b,EPIC 201841433,1,1,Transit,2019,K2,0,-1,-1,*,2019-06-13
393,EPIC 201841433 b,EPIC 201841433,1,1,Transit,2019,K2,0,-1,-1,*,2019-09-05
394,EPIC 205950854 c,K2-168,1,2,Transit,2019,K2,0,-1,5502.70,*,2019-08-15
395,EPIC 205950854 c,K2-168,1,2,Transit,2019,K2,0,-1,-1,*,2019-09-05
396,EPIC 205950854 c,K2-168,1,2,Transit,2019,K2,0,-1,-1,*,2019-06-13
397,EPIC 206024342 b,EPIC 206024342,1,3,Transit,2019,K2,0,-1,-1,*,2019-09-05
398,EPIC 206024342 b,EPIC 206024342,1,3,Transit,2019,K2,0,-1,-1,*,2019-06-13
399,EPIC 206024342 c,EPIC 206024342,1,3,Transit,2021,K2,0,-1,5724.00,[Fe/H],2021-10-25
400,EPIC 206024342 c,EPIC 206024342,1,3,Transit,2021,K2,0,-1,5648.00,*,2015-12-05
401,EPIC 206024342 c,EPIC 206024342,1,3,Transit,2021,K2,0,-1,-1,*,2019-09-05
402,EPIC 206024342 d,EPIC 206024342,1,3,Transit,2021,K2,0,-1,6438.00,*,2016-07-18
403,EPIC 206024342 d,EPIC 206024342,1,3,Transit,2021,K2,0,-1,-1,*,2019-09-05
404,EPIC 206024342 d,EPIC 206024342,1,3,Transit,2021,K2,0,-1,5724.00,[Fe/H],2021-10-25
405,EPIC 206024342 d,EPIC 206024342,1,3,Transit,2021,K2,0,-1,5648.00,*,2015-12-05
406,EPIC 206032309 b,EPIC 206032309,1,1,Transit,2019,K2,0,-1,-1,*,2019-06-13
407,EPIC 206042996 b,EPIC 206042996,1,2,Transit,2019,K2,0,-1,-1,*,2019-06-13
408,EPIC 206042996 b,EPIC 206042996,1,2,Transit,2019,K2,0,-1,4114.00,[Fe/H],2022-03-28
409,EPIC 206042996 b,EPIC 206042996,1,2,Transit,2019,K2,0,-1,-1,*,2019-09-05
410,EPIC 206042996 c,EPIC 206042996,1,2,Transit,2021,K2,0,-1,4114.00,[Fe/H],2021-10-25
411,EPIC 206042996 c,EPIC 206042996,1,2,Transit,2021,K2,0,-1,3893.00,*,2015-12-05
412,EPIC 206215704 b,EPIC 206215704,1,1,Transit,2019,K2,0,-1,3297.00,[Fe/H],2022-03-28
413,EPIC 206215704 b,EPIC 206215704,1,1,Transit,2019,K2,0,-1,-1,*,2019-09-05
414,EPIC 206215704 b,EPIC 206215704,1,1,Transit,2019,K2,0,-1,-1,*,2019-06-13
415,EPIC 206317286 b,EPIC 206317286,1,2,Transit,2019,K2,0,-1,-1,*,2019-09-05
416,EPIC 206317286 b,EPIC 206317286,1,2,Transit,2019,K2,0,-1,-1,*,2019-06-13
417,EPIC 206317286 c,EPIC 206317286,1,2,Transit,2022,K2,0,-1,4749.00,*,2015-12-05
418,EPIC 206317286 c,EPIC 206317286,1,2,Transit,2022,K2,0,-1,4752.00,[Fe/H],2022-03-16
419,EPIC 206317286 c,EPIC 206317286,1,2,Transit,2022,K2,0,-1,-1,*,2019-09-05
420,EPIC 211822797 b,EPIC 211822797,1,1,Transit,2016,K2,0,-1,4148.21,*,2017-10-26
421,EPIC 211822797 b,EPIC 211822797,1,1,Transit,2016,K2,0,-1,3880.00,[Fe/H],2016-12-21
422,EPIC 211822797 b,EPIC 211822797,1,1,Transit,2016,K2,0,-1,4057.00,[Fe/H],2021-09-20
423,EPIC 211822797 b,EPIC 211822797,1,1,Transit,2016,K2,0,-1,-1,*,2019-09-05
424,EPIC 211822797 b,EPIC 211822797,1,1,Transit,2016,K2,0,-1,3811.00,*,2016-12-21
425,EPIC 211822797 b,EPIC 211822797,1,1,Transit,2016,K2,0,-1,3811.00,*,2017-12-14
426,EPIC 211945201 b,EPIC 211945201,1,1,Transit,2018,K2,0,-1,6046.00,[Fe/H],2018-02-15
427,EPIC 211945201 b,EPIC 211945201,1,1,Transit,2018,K2,0,-1,6128.00,*,2016-12-21
